querytime,from,to,occupancy,train_series,train_direction,train_type
2019-08-03 10:22:35+02:00,8821006,8822004,high,9200,away,IC
2019-08-04 02:13:54+02:00,8814332,8814308,low,23700,away,S
2019-08-04 02:14:05+02:00,8814340,8814357,low,23700,away,S
2019-08-04 02:14:01+02:00,8814001,8813003,low,23700,away,S
2019-10-25 12:14:18+02:00,8892007,8891140,high,1500,back,IC
2019-10-25 12:24:56+02:00,8813003,8892007,high,1500,back,IC
2019-10-25 12:30:42+02:00,8813003,8892007,medium,1500,back,IC
2019-10-25 15:04:19+02:00,8813003,8812005,low,500,away,IC
2019-10-25 15:08:14+02:00,8812005,8833001,medium,500,away,IC
2019-10-25 15:08:20+02:00,8833001,8841004,low,500,away,IC
2019-10-25 15:10:18+02:00,8833001,8833308,low,1500,away,IC
2019-10-25 15:10:14+02:00,8812005,8833001,medium,1500,away,IC
2019-10-25 15:10:10+02:00,8813003,8812005,low,1500,away,IC
2019-10-25 15:15:08+02:00,8813003,8814001,high,2300,back,IC
2019-10-25 18:39:57+02:00,8893120,8821121,high,3000,back,IC
2019-09-12 06:06:15+02:00,8842002,8841004,medium,400,back,IC
2019-09-12 06:06:21+02:00,8841004,8833001,high,400,back,IC
2019-09-12 06:51:41+02:00,8831401,8833209,high,2600,back,IC
2019-09-12 06:51:45+02:00,8833209,8833001,high,2600,back,IC
2019-09-12 06:51:49+02:00,8833001,8819406,medium,2600,back,IC
2019-09-12 06:51:53+02:00,8819406,8822004,medium,2600,back,IC
2019-09-12 07:15:22+02:00,8821832,8821824,medium,2800,back,L
2019-09-12 07:15:17+02:00,8821857,8821832,medium,2800,back,L
2019-09-12 13:41:08+02:00,8892007,8814001,medium,500,away,IC
2019-09-12 16:47:04+02:00,8811916,8811304,low,86500,away,S
2019-09-12 16:46:49+02:00,8812005,8811437,low,86500,away,S
2019-09-12 16:47:11+02:00,8811304,8811411,low,86500,away,S
2019-09-12 16:47:15+02:00,8811437,8811445,low,86500,away,S
2019-09-12 16:47:21+02:00,8811429,8811437,low,86500,away,S
2019-09-12 20:28:44+02:00,8811411,8811189,medium,53300,away,S
2019-09-12 20:41:27+02:00,8822210,8811007,medium,11700,back,S
2019-05-25 10:02:42+02:00,8814001,8891009,high,2800,back,IC
2019-05-25 10:03:04+02:00,8814001,8891009,low,2800,back,IC
2019-05-25 17:22:08+02:00,8893120,8892007,high,700,away,IC
2019-05-25 17:22:13+02:00,8893120,8892007,low,700,away,IC
2019-10-16 07:20:42+02:00,8812005,8811213,medium,1900,away,IC
2019-10-16 07:26:18+02:00,8895802,8813003,high,32200,away,S
2019-10-16 08:34:36+02:00,8833001,8891009,low,1500,back,IC
2019-10-16 08:34:45+02:00,8833001,8891009,high,1500,back,IC
2019-10-16 08:34:57+02:00,8833001,8891009,high,1500,back,IC
2019-10-16 09:53:23+02:00,8833001,8891009,low,1500,back,IC
2019-10-16 16:25:19+02:00,8814001,8814258,medium,2000,back,IC
2019-10-16 16:44:43+02:00,8813003,8812005,high,1700,away,IC
2019-10-16 16:50:17+02:00,8812005,8833001,high,1700,away,IC
2019-10-16 17:22:51+02:00,8833001,8833308,low,1700,away,IC
2019-10-16 21:13:27+02:00,8892007,8814001,high,1500,away,IC
2019-10-16 22:49:00+02:00,8813003,8812005,high,2000,away,IC
2019-10-16 22:49:45+02:00,8811213,8811221,low,1900,away,IC
2019-09-01 10:53:34+02:00,8821535,8821006,low,322500,back,S
2019-09-01 16:20:06+02:00,8711184,8772319,low,9800,away,TGV
2019-08-31 22:43:33+02:00,8892304,8821006,medium,3000,back,IC
2019-12-19 08:21:25+01:00,8833001,8813003,high,1500,back,IC
2019-12-19 11:47:07+01:00,8811247,8814001,low,23700,back,S
2019-12-19 11:47:21+01:00,8811247,8814001,medium,23700,back,S
2019-12-19 18:03:48+01:00,8892007,8893120,low,700,back,IC
2019-04-16 05:22:18+02:00,8895208,8895802,high,2300,away,IC
2019-04-16 09:34:44+02:00,8813003,8895745,medium,61500,back,S
2019-04-16 12:02:45+02:00,8831401,8814001,low,2200,back,IC
2019-04-16 16:01:46+02:00,8843307,8843208,low,2400,away,IC
2019-04-16 16:01:38+02:00,8863008,8863404,low,2400,away,IC
2019-04-16 16:01:42+02:00,8843208,8841004,low,2400,away,IC
2019-04-16 16:01:50+02:00,8843406,8843307,low,2400,away,IC
2019-04-16 17:27:36+02:00,8822004,8821600,low,3400,away,IC
2019-04-16 17:32:44+02:00,8822004,8821600,high,3400,away,IC
2019-04-16 17:32:51+02:00,8821600,8821717,medium,3400,away,IC
2019-08-21 06:28:32+02:00,8892320,8892304,low,7000,away,P
2019-08-21 08:33:43+02:00,8814001,8813003,low,3300,away,IC
2019-08-21 08:34:13+02:00,8813003,8812005,low,3300,away,IC
2019-08-21 08:38:59+02:00,8812005,8811189,low,3300,away,IC
2019-08-21 12:32:14+02:00,8821907,8821600,low,4200,away,IC
2019-08-21 17:01:27+02:00,8811163,8811106,low,53500,back,S
2019-08-21 17:33:14+02:00,8812005,8813003,low,8000,away,P
2019-08-21 17:44:41+02:00,8814001,8892007,low,8000,away,P
2019-10-27 09:18:30+01:00,8831807,8831039,medium,1500,away,IC
2019-10-27 09:18:34+01:00,8831039,8831005,medium,1500,away,IC
2019-10-27 09:18:38+01:00,8831005,8832375,high,1500,away,IC
2019-10-27 20:35:11+01:00,8841400,8833605,low,445100,back,S
2019-10-27 20:35:40+01:00,8841004,8841400,medium,445100,back,S
2019-10-27 20:35:21+01:00,8841665,8841004,medium,5500,away,L
2019-05-26 09:49:12+02:00,8821600,8821832,high,2900,away,IC
2019-05-26 10:05:53+02:00,8883212,8814001,low,3400,away,IC
2019-05-26 15:45:48+02:00,8891140,8892007,medium,1500,away,
2019-05-26 19:35:14+02:00,8812005,8892007,high,1500,back,IC
2019-05-26 22:36:54+02:00,8831807,8831005,high,8300,away,P
2019-05-26 22:37:44+02:00,8831807,8833605,high,1500,back,IC
2019-05-27 01:20:10+02:00,8814001,8400530,low,9200,away,IC
2019-07-04 05:36:13+02:00,8895208,8895802,high,2300,away,IC
2019-07-04 06:32:58+02:00,8893013,8892007,low,500,back,L
2019-07-04 07:37:45+02:00,8811601,8811304,high,7600,away,P
2019-07-04 10:01:17+02:00,8891264,8891009,medium,2300,back,IC
2019-07-04 10:02:34+02:00,8891264,8891009,low,2300,back,IC
2019-07-04 10:03:14+02:00,8872009,8814001,low,4500,away,IC
2019-07-04 17:28:48+02:00,8833001,8841004,high,500,away,IC
2019-07-04 17:28:41+02:00,8813003,8812005,high,500,away,IC
2019-07-04 21:54:44+02:00,8892080,8892106,high,400,back,IC
2019-07-04 22:40:39+02:00,8811601,8861200,medium,2400,away,IC
2019-07-04 23:41:35+02:00,8833001,8813003,high,23600,back,S
2019-04-10 10:51:05+02:00,8812005,8812021,low,32200,away,S
2019-04-10 10:54:03+02:00,8833001,8841004,low,400,away,IC
2019-04-10 12:32:15+02:00,8814001,8814308,low,23600,back,S
2019-04-10 15:13:46+02:00,8812021,8812047,low,32200,away,S
2019-04-10 15:14:36+02:00,8813003,8814001,high,32200,back,S
2019-04-10 16:09:01+02:00,8813003,8833001,high,8400,away,P
2019-04-10 16:30:06+02:00,8895802,8895760,medium,8900,away,P
2019-04-10 19:40:27+02:00,8811601,8872009,high,614500,away,S
2019-04-10 19:47:19+02:00,8821006,8821121,high,3100,back,IC
2019-04-10 19:47:28+02:00,8821006,8821121,low,3100,back,IC
2019-04-10 20:02:22+02:00,8833209,8814001,low,2200,back,IC
2019-04-11 02:45:12+02:00,8812005,8866175,high,2100,away,IC
2019-04-29 07:18:57+02:00,8814258,8814266,medium,4000,away,IC
2019-04-29 07:19:10+02:00,8814266,8814167,medium,4000,away,IC
2019-04-29 07:19:13+02:00,8814167,8814142,high,4000,away,IC
2019-04-29 07:19:22+02:00,8814449,8814464,high,4000,away,IC
2019-04-29 07:19:18+02:00,8814142,8814449,high,4000,away,IC
2019-04-29 08:11:00+02:00,8814308,8895760,low,61500,back,S
2019-04-29 08:54:17+02:00,8833001,8821121,high,2600,back,IC
2019-04-29 09:52:32+02:00,8819406,8821121,medium,2600,back,IC
2019-04-29 12:29:48+02:00,8811411,8814001,high,86500,back,S
2019-04-29 12:45:54+02:00,8822004,8822608,low,2700,away,L
2019-04-29 12:45:49+02:00,8812005,8822004,medium,3100,away,IC
2019-04-29 16:17:43+02:00,8811007,8811189,high,11700,away,S
2019-04-29 17:32:54+02:00,8814001,8833001,high,500,away,IC
2019-04-29 23:27:55+02:00,8812047,8813003,low,3200,back,IC
2019-04-29 23:51:57+02:00,8891702,8892007,low,1800,away,IC
2019-07-20 15:43:27+02:00,8814001,8892007,low,500,back,IC
2019-07-20 15:43:34+02:00,8811916,8814001,medium,2500,back,IC
2019-09-10 06:42:22+02:00,8841004,8833001,medium,400,back,IC
2019-09-10 07:19:07+02:00,8892320,8814001,low,7000,away,P
2019-09-10 07:19:35+02:00,8892254,8892288,low,7000,away,P
2019-09-10 07:28:25+02:00,8812070,8812062,high,103800,away,S
2019-09-10 07:28:32+02:00,8812047,8815016,medium,103800,away,S
2019-09-10 07:28:28+02:00,8812047,8815016,high,103800,away,S
2019-09-10 07:28:21+02:00,8812112,8812070,medium,103800,away,S
2019-09-10 07:28:35+02:00,8815016,8812013,medium,103800,away,S
2019-09-10 08:08:50+02:00,8892007,8814001,medium,7000,away,P
2019-09-10 16:26:10+02:00,8811916,8812005,medium,83900,back,S
2019-09-10 16:38:02+02:00,8812005,8813003,low,83900,back,S
2019-09-10 17:45:43+02:00,8883311,8814308,low,61500,away,S
2019-09-10 17:46:37+02:00,8883311,8814308,low,61500,away,S
2019-09-10 17:47:10+02:00,8883311,8814308,low,61500,away,S
2019-09-10 17:53:03+02:00,8892007,8892080,medium,3000,away,IC
2019-09-10 18:01:44+02:00,8883311,8814308,low,61500,away,S
2019-10-14 00:02:51+02:00,8892007,8811007,low,7000,away,P
2019-10-14 00:03:04+02:00,8894151,8893120,low,7000,away,P
2019-05-17 10:05:14+02:00,8892007,8814001,high,2800,away,IC
2019-05-17 17:46:31+02:00,8833209,8812005,medium,2200,back,IC
2019-05-17 17:48:16+02:00,8833233,8833001,low,2800,away,L
2019-05-17 22:54:22+02:00,8814001,8883113,low,3700,back,IC
2019-11-20 07:32:12+01:00,8822343,8822004,medium,3100,back,IC
2019-11-20 16:30:14+01:00,8811163,8811155,medium,53300,away,S
2019-10-31 08:18:10+01:00,8833001,8812005,high,1500,back,IC
2019-08-06 08:26:36+02:00,8833001,8812005,medium,7400,away,P
2019-08-06 19:13:35+02:00,8812005,8819406,low,3700,away,IC
2019-07-18 09:52:52+02:00,8821006,8891009,high,6700,away,ICT
2019-07-18 09:54:17+02:00,8893120,8892007,low,700,away,IC
2019-07-18 09:54:56+02:00,8893120,8896008,low,700,away,IC
2019-07-18 16:58:10+02:00,8831781,8832375,low,1500,back,IC
2019-07-18 16:59:38+02:00,8812005,8811916,medium,86500,away,S
2019-07-18 16:59:42+02:00,8812005,8811916,low,86500,away,S
2019-07-18 17:17:35+02:00,8811304,8811411,medium,86500,away,S
2019-07-18 17:17:44+02:00,8811429,8811437,medium,86500,away,S
2019-07-29 06:39:05+02:00,8895836,8814001,high,7900,away,P
2019-07-29 07:58:35+02:00,8831401,8822004,low,2600,back,IC
2019-07-29 11:33:24+02:00,8821006,8821907,medium,4200,back,IC
2019-07-29 13:16:39+02:00,8891009,8819406,low,2800,away,IC
2019-07-29 13:20:49+02:00,8812005,8841004,low,400,away,IC
2019-07-29 13:20:44+02:00,8833001,8841004,low,400,away,IC
2019-07-29 15:32:49+02:00,8822004,8892007,medium,4100,back,IC
2019-07-29 16:27:38+02:00,8813003,8812005,low,8600,away,P
2019-07-29 16:45:00+02:00,8811916,8811304,low,8600,away,P
2019-05-20 07:44:11+02:00,8895091,8895802,high,7000,away,P
2019-05-20 08:04:17+02:00,8822210,8821121,high,11900,away,S
2019-05-20 08:04:22+02:00,8822210,8821121,low,11900,away,S
2019-05-20 13:24:27+02:00,8891702,8814001,low,500,away,IC
2019-05-20 14:05:09+02:00,8814001,8811189,low,11700,away,S
2019-05-20 16:57:49+02:00,8811445,8811437,medium,83900,back,S
2019-05-20 17:00:16+02:00,8893260,8893815,low,518000,back,S
2019-05-20 17:03:04+02:00,8814001,8883006,high,1700,back,IC
2019-05-20 19:12:34+02:00,8864451,8864345,medium,5500,away,L
2019-07-02 05:36:18+02:00,8895208,8895802,high,2300,away,IC
2019-07-02 06:30:17+02:00,8811601,8811528,high,83900,back,S
2019-07-02 07:58:50+02:00,8812005,8813003,low,2400,back,IC
2019-07-02 07:58:55+02:00,8811304,8811916,low,2400,back,IC
2019-07-02 07:58:46+02:00,8811601,8811304,low,2400,back,IC
2019-07-02 07:58:59+02:00,8811916,8812005,low,2400,back,IC
2019-07-02 12:26:14+02:00,8813003,8812005,high,3100,away,IC
2019-07-02 12:32:21+02:00,8822343,8821238,high,3100,away,IC
2019-07-02 15:01:12+02:00,8813003,8814001,high,32200,back,S
2019-07-02 17:10:59+02:00,8814001,8814308,medium,1900,back,IC
2019-07-02 17:11:03+02:00,8814001,8814308,high,1900,back,IC
2019-07-02 17:37:29+02:00,8833001,8814001,medium,3600,back,IC
2019-07-03 01:35:59+02:00,8833001,8813003,high,23600,back,S
2019-07-03 01:36:04+02:00,8833001,8813003,low,23600,back,S
2019-07-03 01:36:11+02:00,8833001,8811288,low,23600,back,S
2019-07-03 01:43:53+02:00,8833001,8813003,low,23600,back,S
2019-07-03 01:44:06+02:00,8811288,8811270,low,23600,back,S
2019-07-03 01:44:10+02:00,8811270,8811262,low,23600,back,S
2019-08-18 13:10:54+02:00,8892007,8814001,high,1500,away,IC
2019-08-18 13:11:05+02:00,8813003,8812005,high,1500,away,IC
2019-08-18 19:12:31+02:00,8892007,8893559,medium,3600,away,IC
2019-08-18 19:12:37+02:00,8892080,8892007,medium,3600,away,IC
2019-08-18 19:12:52+02:00,8892205,8892254,low,3600,away,IC
2019-08-18 19:12:56+02:00,8892254,8892106,low,3600,away,IC
2019-08-18 19:13:10+02:00,8895000,8895091,medium,3600,away,IC
2019-08-18 19:13:03+02:00,8893559,8893542,medium,3600,away,IC
2019-08-15 11:11:21+02:00,8831005,8831401,high,2900,back,IC
2019-08-15 13:38:39+02:00,8811916,8811304,medium,4000,back,IC
2019-08-15 15:57:11+02:00,8814001,8892007,medium,1500,back,IC
2019-08-15 15:56:52+02:00,8833001,8812005,medium,1500,back,IC
2019-08-15 15:57:03+02:00,8812005,8813003,medium,1500,back,IC
2019-08-15 15:57:07+02:00,8813003,8814001,medium,1500,back,IC
2019-08-15 16:49:31+02:00,8812005,8813003,low,2200,back,IC
2019-08-16 02:34:48+02:00,8886009,8885001,low,1900,back,IC
2019-04-13 06:57:06+02:00,8821121,8400561,low,9200,away,IC
2019-11-13 16:29:48+01:00,8843208,8843158,low,4900,away,L
2019-11-13 16:30:45+01:00,8843208,8843224,medium,4900,away,L
2019-08-02 12:12:39+02:00,8811163,8811189,low,73400,away,S
2019-07-25 11:37:10+02:00,8811221,8811247,high,23700,away,S
2019-07-25 12:06:12+02:00,8400131,8821105,high,9200,back,IC
2019-07-25 17:48:28+02:00,8812005,8894235,medium,3200,away,IC
2019-07-25 17:48:41+02:00,8812005,8812047,high,3200,away,IC
2019-07-25 17:53:36+02:00,8812005,8893401,high,3200,away,IC
2019-07-25 21:58:45+02:00,8812005,8841004,high,400,away,IC
2019-07-25 22:24:02+02:00,8891660,8891009,high,2800,away,IC
2019-06-10 08:59:06+02:00,8893401,8885704,low,3200,back,IC
2019-06-10 09:54:24+02:00,8891702,8814001,high,500,away,IC
2019-06-10 17:13:22+02:00,8891009,8892007,medium,500,away,IC
2019-06-10 19:34:54+02:00,8832409,8832045,low,4400,away,IC
2019-06-10 20:13:27+02:00,8893120,8893708,low,51700,away,S
2019-06-10 20:15:05+02:00,8894508,8893120,low,1800,back,IC
2019-06-10 20:21:04+02:00,8812005,8813003,medium,11900,back,S
2019-06-10 20:22:19+02:00,8811007,8811189,low,11700,away,S
2019-12-18 07:11:16+01:00,8831005,8832375,high,1500,away,IC
2019-12-18 10:22:12+01:00,8891702,8891009,high,2300,away,IC
2019-12-18 10:25:27+01:00,8891702,8891009,medium,2300,away,IC
2019-12-18 10:26:06+01:00,8891009,8891264,high,2300,away,IC
2019-12-18 15:31:17+01:00,8821121,8821600,high,2900,away,IC
2019-12-18 16:34:00+01:00,8822004,8813003,low,9200,back,IC
2019-12-18 17:10:19+01:00,8822004,8821006,low,2000,away,IC
2019-06-25 05:33:27+02:00,8895208,8895802,high,2300,away,IC
2019-06-25 09:06:20+02:00,8813003,8812005,high,7000,away,P
2019-06-25 15:36:25+02:00,8842705,8842689,high,100,away,IC
2019-06-25 16:11:24+02:00,8814001,8814258,high,4500,back,IC
2019-06-25 17:05:53+02:00,8813003,8833001,high,500,away,IC
2019-06-25 17:05:49+02:00,8813003,8833001,low,500,away,IC
2019-06-25 17:06:09+02:00,8813003,8833001,high,500,away,IC
2019-06-25 17:06:00+02:00,8813003,8833001,high,8400,away,P
2019-06-25 17:06:15+02:00,8813003,8833001,high,500,away,IC
2019-06-25 17:06:45+02:00,8813003,8833001,high,8300,away,P
2019-06-25 17:06:35+02:00,8813003,8833001,high,1700,away,IC
2019-06-25 17:38:50+02:00,8812120,8813003,medium,103800,away,S
2019-06-25 19:57:36+02:00,8821006,8821121,low,4500,back,IC
2019-06-25 20:17:20+02:00,8821121,8822004,low,4500,back,IC
2019-06-25 20:31:00+02:00,8822004,8812005,low,4500,back,IC
2019-06-25 20:51:16+02:00,8812005,8813003,low,4500,back,IC
2019-06-25 20:51:21+02:00,8813003,8814001,low,4500,back,IC
2019-08-01 13:47:44+02:00,8821121,8894508,high,1800,back,IC
2019-08-01 13:47:38+02:00,8894508,8822772,low,2700,back,L
2019-08-01 13:55:07+02:00,8813003,8821006,low,4500,away,IC
2019-08-01 17:57:33+02:00,8811437,8811411,low,83900,back,S
2019-08-01 17:57:51+02:00,8811437,8811411,low,83900,back,S
2019-08-01 17:57:44+02:00,8811437,8811411,high,83900,back,S
2019-08-01 17:57:55+02:00,8811411,8811304,low,83900,back,S
2019-08-01 17:58:07+02:00,8811437,8814001,low,86500,back,S
2019-12-11 06:58:16+01:00,8833209,8812005,high,7300,away,P
2019-12-11 10:35:52+01:00,8821006,8892338,medium,3000,away,IC
2019-12-11 14:15:51+01:00,8811148,8811189,high,11700,away,S
2019-06-02 16:21:08+02:00,8811916,8812005,high,2100,back,IC
2019-08-04 18:27:45+02:00,8821006,8821121,medium,2900,away,IC
2019-08-04 18:27:40+02:00,8821600,8821832,medium,2900,away,IC
2019-08-04 18:54:17+02:00,8814001,8814308,high,1900,back,IC
2019-10-23 06:24:50+02:00,8892007,8893013,high,7900,away,P
2019-10-23 06:24:58+02:00,8892080,8892007,low,7900,away,P
2019-10-23 06:25:10+02:00,8892007,8893013,low,7900,away,P
2019-10-23 06:25:24+02:00,8892007,8814001,high,1500,away,IC
2019-10-23 07:51:19+02:00,8895802,8813003,medium,7000,away,P
2019-11-30 16:52:32+01:00,8821006,8821121,high,700,away,IC
2019-11-30 16:52:52+01:00,8896149,8896008,low,700,away,IC
2019-12-12 08:14:20+01:00,8821121,8821238,high,3100,back,IC
2019-12-12 13:26:34+01:00,8813003,8833001,low,3600,away,IC
2019-12-12 13:42:07+01:00,8812005,8819406,low,3600,away,IC
2019-12-12 13:42:12+01:00,8833001,8833050,low,3600,away,IC
2019-12-12 13:42:16+01:00,8814001,8813003,low,3600,away,IC
2019-12-12 13:42:24+01:00,8813003,8833001,low,3600,away,IC
2019-12-12 16:52:30+01:00,8811163,8811189,medium,42100,back,S
2019-11-22 07:07:41+01:00,8844008,8844206,high,400,back,IC
2019-11-22 07:07:36+01:00,8844206,8842002,high,400,back,IC
2019-11-22 10:23:47+01:00,8821006,8812005,low,2000,back,IC
2019-11-22 16:06:13+01:00,8812005,8896800,low,2300,back,IC
2019-11-22 18:02:03+01:00,8896008,8896800,low,2300,back,IC
2019-11-22 19:10:08+01:00,8814001,8833001,medium,1500,away,IC
2019-11-22 21:54:20+01:00,8831310,8841004,high,12900,away,IC
2019-12-07 23:43:39+01:00,8821006,8892007,high,700,away,IC
2019-12-20 17:39:34+01:00,8833001,8814001,medium,1500,back,IC
2019-12-20 21:38:50+01:00,8891009,8891645,low,2800,back,IC
2019-10-30 07:50:51+01:00,8822343,8811189,high,3100,back,IC
2019-10-30 18:08:02+01:00,8833001,8841004,medium,500,away,IC
2019-10-30 18:07:58+01:00,8812005,8833001,high,500,away,IC
2019-10-30 18:07:52+01:00,8813003,8812005,high,500,away,IC
2019-12-03 07:45:57+01:00,8863008,8811916,medium,7600,away,P
2019-12-03 17:57:27+01:00,8841004,8844008,medium,500,away,IC
2019-12-03 18:09:25+01:00,8841004,8844008,high,500,away,IC
2019-12-04 00:54:19+01:00,8811411,8814001,high,83900,back,S
2019-04-06 20:10:01+02:00,8819406,8833001,medium,2600,away,IC
2019-04-06 20:09:56+02:00,8833001,8833233,medium,2600,away,IC
2019-04-06 21:33:20+02:00,8821238,8814001,medium,3300,back,IC
2019-04-06 21:33:33+02:00,8821238,8822343,low,3300,back,IC
2019-12-25 16:52:34+01:00,8811189,8812005,medium,3300,back,IC
2019-12-25 22:27:38+01:00,8841442,8841004,high,445100,away,S
2019-12-25 22:28:07+01:00,8841442,8841004,medium,445100,away,S
2019-12-25 22:28:14+01:00,8841442,8841459,low,445100,away,S
2019-07-07 18:29:11+02:00,8814001,8814308,high,3400,back,IC
2019-07-07 18:29:03+02:00,8813003,8883006,high,3400,back,IC
2019-07-07 18:29:24+02:00,8814001,8814308,medium,3400,back,IC
2019-07-07 18:29:15+02:00,8813003,8814001,medium,3400,back,IC
2019-07-07 19:05:59+02:00,8875002,8873122,high,643900,back,S
2019-07-07 19:47:04+02:00,8812005,8821006,low,2000,away,IC
2019-09-19 05:18:54+02:00,8895208,8895430,low,7900,away,P
2019-09-19 06:44:11+02:00,8883006,8814001,high,7800,away,P
2019-09-19 07:34:06+02:00,8812112,8812120,low,103800,back,S
2019-09-19 07:34:14+02:00,8812112,8812120,low,103800,back,S
2019-09-19 07:34:28+02:00,8812112,8812070,medium,103800,away,S
2019-09-19 07:34:35+02:00,8812062,8812047,high,103800,away,S
2019-09-19 07:34:32+02:00,8812070,8812062,high,103800,away,S
2019-09-19 07:34:39+02:00,8812047,8815016,medium,103800,away,S
2019-09-19 07:34:43+02:00,8815016,8812013,medium,103800,away,S
2019-09-19 07:36:40+02:00,8833209,8833001,low,2600,back,IC
2019-09-19 08:13:35+02:00,8814365,8814001,high,23600,away,S
2019-09-19 08:20:53+02:00,8833001,8812005,high,1500,back,IC
2019-09-19 08:20:46+02:00,8833001,8812005,high,1500,back,IC
2019-09-19 09:59:15+02:00,8821121,8814001,medium,3100,back,IC
2019-09-19 10:30:06+02:00,8821121,8814001,high,3100,back,IC
2019-09-19 16:24:01+02:00,8822004,8821121,high,2000,away,IC
2019-09-19 16:32:00+02:00,8819406,8812005,medium,3600,back,IC
2019-09-19 16:32:10+02:00,8833001,8819406,low,3600,back,IC
2019-09-19 16:32:05+02:00,8812005,8813003,medium,3600,back,IC
2019-09-19 16:38:14+02:00,8813003,8831005,high,2200,away,IC
2019-09-19 17:29:54+02:00,8814001,8814365,high,23600,back,S
2019-09-19 17:45:01+02:00,8814001,8891660,low,2800,back,IC
2019-09-19 19:43:31+02:00,8814308,8814001,low,1900,away,IC
2019-09-19 21:49:37+02:00,8822004,8821600,medium,3400,away,IC
2019-06-29 07:37:12+02:00,8831781,8832375,low,1500,back,IC
2019-06-29 07:37:08+02:00,8831765,8831781,low,1500,back,IC
2019-06-29 10:46:20+02:00,8821121,8822004,medium,2600,away,IC
2019-06-29 11:24:57+02:00,8894821,8894755,low,53600,back,S
2019-06-29 11:33:02+02:00,8814001,8896008,high,2300,back,IC
2019-06-29 13:29:37+02:00,8833001,8812005,high,1500,back,IC
2019-06-29 13:33:09+02:00,8814001,8863008,high,2500,away,IC
2019-06-29 17:26:49+02:00,8811304,8811916,high,53300,away,S
2019-06-29 17:28:47+02:00,8811916,8811171,high,53300,away,S
2019-06-29 18:42:27+02:00,8811189,8812005,medium,3100,back,IC
2019-08-10 06:34:29+02:00,8811163,8811411,medium,4000,back,IC
2019-08-10 10:33:32+02:00,8896412,8896503,low,700,away,IC
2019-08-10 12:43:00+02:00,8814001,8400058,low,9300,away,THA
2019-08-10 19:09:59+02:00,8892106,8895802,low,3600,away,IC
2019-08-10 19:10:20+02:00,8895091,8895802,low,3600,away,IC
2019-08-10 19:10:14+02:00,8895000,8895091,low,3600,away,IC
2019-08-10 19:10:03+02:00,8895802,8895760,medium,61500,away,S
2019-08-10 19:10:26+02:00,8893559,8893542,low,3600,away,IC
2019-08-10 19:10:32+02:00,8895067,8895000,low,3600,away,IC
2019-08-10 19:10:45+02:00,8895802,8895836,low,3600,away,IC
2019-08-10 19:10:36+02:00,8893583,8895067,low,3600,away,IC
2019-08-10 19:10:54+02:00,8892080,8892007,low,3600,away,IC
2019-08-10 19:10:58+02:00,8892007,8893559,low,3600,away,IC
2019-08-10 19:10:40+02:00,8893542,8893583,low,3600,away,IC
2019-08-10 21:25:13+02:00,8894235,8894201,high,2200,away,IC
2019-08-11 01:43:40+02:00,8811916,8814001,high,86500,back,S
2019-08-11 01:44:13+02:00,8811916,8812005,low,86500,back,S
2019-08-11 02:12:57+02:00,8833001,8819406,low,3600,back,IC
2019-06-24 06:36:41+02:00,8892007,8833001,medium,1500,away,IC
2019-06-24 07:42:34+02:00,8895844,8895802,medium,7900,back,P
2019-06-24 07:42:38+02:00,8895802,8892007,medium,7900,back,P
2019-06-24 07:42:29+02:00,8895778,8895844,medium,7900,back,P
2019-06-24 08:28:42+02:00,8813003,8821006,low,2000,away,IC
2019-06-24 08:30:17+02:00,8813003,8821006,low,2000,away,IC
2019-06-24 09:00:53+02:00,8400561,8400058,low,9300,away,THA
2019-06-24 09:27:29+02:00,8811916,8811304,high,2400,away,IC
2019-06-24 09:27:21+02:00,8811916,8811304,high,2400,away,IC
2019-06-24 09:27:32+02:00,8811601,8861200,high,2400,away,IC
2019-06-24 09:29:24+02:00,8811304,8811601,low,2400,away,IC
2019-06-24 09:29:20+02:00,8811601,8861200,low,2400,away,IC
2019-06-24 09:29:16+02:00,8811916,8811304,low,2400,away,IC
2019-06-24 09:55:19+02:00,8892007,8833001,low,400,away,IC
2019-06-24 09:55:31+02:00,8892007,8833001,high,400,away,IC
2019-06-24 13:45:34+02:00,8892205,8896909,low,2300,away,IC
2019-06-24 20:12:25+02:00,8831765,8812005,low,1500,back,IC
2019-06-24 21:09:00+02:00,8865003,8812005,high,2100,back,IC
2019-06-24 21:09:07+02:00,8865003,8812005,medium,2100,back,IC
2019-05-06 05:47:07+02:00,8891405,8814001,low,1500,away,IC
2019-05-06 06:41:34+02:00,8811189,8812005,medium,3300,back,IC
2019-05-06 08:00:54+02:00,8863008,8861200,low,7600,away,P
2019-05-06 08:00:58+02:00,8861200,8811601,medium,7600,away,P
2019-05-06 08:21:45+02:00,8833001,8833233,low,2900,back,IC
2019-05-06 08:32:38+02:00,8811601,8811304,low,7600,away,P
2019-05-06 08:32:41+02:00,8811304,8811916,low,7600,away,P
2019-05-06 08:32:34+02:00,8864501,8863008,low,7600,away,P
2019-05-06 08:32:45+02:00,8811916,8812005,low,7600,away,P
2019-05-06 13:21:35+02:00,8812005,8872009,low,4500,back,IC
2019-05-06 16:13:01+02:00,8814001,8814258,medium,2000,back,IC
2019-05-06 17:28:25+02:00,8814001,8814118,high,11900,back,S
2019-05-06 18:16:15+02:00,8811304,8811411,high,86500,away,S
